	aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
610	0.077115	0.379814	1.051391	0.141061	0.100636	0.628768	0.669778	0.17188299999999998	0.270214	0.17260799999999998	0.562285	0.46137700000000004	0.170808	1.024139	0.481338	0.096162	0.131235	0.081933	0.027919	0.057195	0.226133	0.241871	0.151979	0.077293	0.508758	0.285916	0.3134	0.068478	0.809737	1.025108	0.12823800000000002	0.21327800000000002	0.35494899999999996	0.162221	0.2154	0.685805	0.015519999999999999	0.209616	0.15266300000000002	0.054721000000000006	0.024202	0.410042	0.051677999999999995	0.269787	0.058089999999999996	0.049593	0.087703	0.029800999999999998	0.07738300000000001	0.171837	0.08294299999999999	0.15525799999999998	0.093292	0.00646	0.178198	0.067985	0.136785	0.849095	0.573774	0.306162	0.058324	0.071127	0.109161	0.313214	0.314569	0.014188	0.150659	0.070629	0.281935	0.130692	0.28355199999999997	0.173992	0.05430499999999999	0.085398	0.80697	0.033658999999999994	0.966567	0.17047400000000001	0.200478	0.022616999999999998	0.053138	0.35328000000000004	0.287429	0.43230100000000005
611	0.077638	0.33543	0.763567	0.09948	0.124972	0.652163	0.634883	0.16222899999999998	0.266244	0.19688	0.5890529999999999	0.37851399999999996	0.150254	0.720789	0.766111	0.11135	0.169299	0.158191	0.076735	0.08226499999999999	0.218586	0.26553000000000004	0.178705	0.029414999999999997	0.538528	0.378947	0.21708200000000002	0.09665499999999999	0.556191	0.739375	0.148119	0.189901	0.5709770000000001	0.118926	0.171396	0.328112	0.012284	0.185476	0.124275	0.052228	0.029647000000000003	0.401806	0.061888	0.65509	0.10298399999999999	0.055785	0.075665	0.029613999999999998	0.070551	0.143899	0.0926	0.148675	0.11246199999999999	0.007876000000000001	0.187974	0.054547000000000005	0.08518200000000001	0.644033	0.544167	0.309729	0.05536	0.08139	0.133885	0.459179	0.297667	0.031800999999999996	0.197982	0.040764999999999996	0.293387	0.19531099999999998	0.163117	0.18853499999999998	0.07162400000000001	0.078477	0.631271	0.031029	0.848043	0.161088	0.289628	0.040431	0.053959	0.246833	0.292304	0.324522
612	0.068496	0.329798	0.44513	0.094945	0.183838	0.652163	0.793151	0.241569	0.323056	0.20702399999999999	0.531574	0.473879	0.166982	0.543871	0.64064	0.053216	0.103575	0.116154	0.12174700000000001	0.062514	0.243869	0.21281	0.207752	0.044106	0.582048	0.39376	0.27495	0.147337	0.39326500000000003	0.7030890000000001	0.19377	0.20783200000000002	0.41656899999999997	0.172272	0.171396	0.299561	0.017013999999999998	0.137106	0.11355699999999999	0.051401999999999996	0.022844	0.41019799999999995	0.05966900000000001	0.8510909999999999	0.09486900000000001	0.067628	0.077862	0.029613999999999998	0.102873	0.187388	0.117657	0.28536500000000004	0.167163	0.004834000000000001	0.194527	0.073495	0.10363499999999999	0.588372	0.620266	0.545884	0.07381900000000001	0.068201	0.10968699999999999	0.267493	0.175772	0.01711	0.17575	0.100428	0.567108	0.189974	0.169901	0.262939	0.045002999999999994	0.085005	0.60454	0.029494	0.45615500000000003	0.12379000000000001	0.232987	0.017906000000000002	0.029929	0.16211	0.291069	0.319146
613	0.063958	0.315214	0.46748	0.09811399999999999	0.141455	0.637991	0.931524	0.237619	0.285747	0.21266999999999997	0.559148	0.49297799999999997	0.16558	0.33989899999999995	0.582422	0.12725	0.165432	0.194307	0.135461	0.098347	0.19169	0.24403699999999998	0.185054	0.022678	0.5576270000000001	0.42847299999999994	0.267677	0.183672	0.322346	0.526694	0.167817	0.179532	0.572669	0.160873	0.20817199999999997	0.321131	0.017415	0.21193	0.11355699999999999	0.050864	0.023207	0.35354800000000003	0.061982	0.477455	0.11283499999999999	0.088353	0.081558	0.037004	0.101053	0.165239	0.13051	0.237064	0.182731	0.004631000000000001	0.169976	0.120179	0.100895	0.311363	0.578635	0.43905500000000003	0.063078	0.062923	0.122484	0.321707	0.350132	0.010731000000000001	0.258694	0.06339199999999999	0.22595500000000002	0.139255	0.177804	0.248877	0.056731	0.08973099999999999	0.6305270000000001	0.032337	0.344136	0.184135	0.21443800000000002	0.036433999999999994	0.048551	0.10618399999999999	0.385886	0.360623
614	0.10326199999999999	0.30838499999999996	0.199139	0.081885	0.24714299999999997	0.7726930000000001	0.9216110000000001	0.18223399999999998	0.380133	0.237136	0.445226	0.316508	0.127326	0.313896	0.6260939999999999	0.100409	0.124226	0.251732	0.21351599999999998	0.08443400000000001	0.30194699999999997	0.252089	0.121955	0.045176999999999995	0.6509020000000001	0.596784	0.25797800000000004	0.231276	0.14523	0.334331	0.294579	0.237037	0.554584	0.223858	0.151596	0.281196	0.024842	0.209141	0.12380799999999999	0.05720700000000001	0.026208	0.353567	0.06427000000000001	0.701063	0.10055599999999999	0.07009	0.10996199999999999	0.032727	0.10665899999999999	0.196449	0.108524	0.39703099999999997	0.241037	0.0036590000000000004	0.194056	0.07985700000000001	0.11713599999999999	0.264455	0.5834590000000001	0.5470149999999999	0.076365	0.112062	0.14139200000000002	0.412042	0.22276500000000002	0.019357	0.338032	0.123704	0.255658	0.125704	0.077824	0.226242	0.064716	0.08696	0.678327	0.029179000000000004	0.294239	0.14466099999999998	0.258372	0.062386000000000004	0.023571	0.065889	0.227956	0.6489739999999999
615	0.112508	0.241213	0.15068	0.081428	0.278482	0.789726	0.722557	0.24816300000000002	0.387246	0.296333	0.45388500000000004	0.397507	0.161403	0.297967	0.743834	0.192209	0.22688200000000003	0.249575	0.255148	0.11673599999999999	0.271433	0.24141999999999997	0.186013	0.044716000000000006	0.658241	0.732589	0.306514	0.309987	0.125895	0.33066599999999996	0.1966	0.196884	0.937002	0.159674	0.178359	0.308609	0.026437000000000002	0.268315	0.161245	0.071687	0.031407	0.401082	0.080621	0.547667	0.145531	0.101513	0.08567899999999999	0.034356	0.14163900000000001	0.261841	0.114406	0.238748	0.16501400000000002	0.012778	0.142596	0.110071	0.134942	0.21084099999999997	0.606384	0.587866	0.068732	0.139659	0.147803	0.437222	0.321657	0.042548	0.27720500000000003	0.048159	0.29685700000000004	0.136094	0.13028299999999998	0.277092	0.0546	0.133023	0.596684	0.046223	0.30236999999999997	0.159431	0.453479	0.078211	0.035015	0.06163	0.344781	0.45747200000000005
616	0.074911	0.26148299999999997	0.082817	0.080626	0.168883	0.731384	1.09392	0.24283600000000002	0.304506	0.269755	0.164322	0.385218	0.103539	0.276027	0.6118939999999999	0.14227	0.17225	0.198873	0.214477	0.070278	0.314262	0.271825	0.186013	0.058236	0.615829	0.683212	0.331577	0.249599	0.085439	0.21654	0.376748	0.24590599999999999	0.621764	0.181635	0.142192	0.299967	0.031793	0.28421799999999997	0.125106	0.048062	0.024105	0.326691	0.086404	0.6520560000000001	0.101796	0.089331	0.095068	0.03959	0.14469300000000002	0.221138	0.13735899999999998	0.5155689999999999	0.30715	0.009668000000000001	0.225411	0.08335	0.10935299999999999	0.222939	0.465819	0.517478	0.069239	0.272356	0.11006500000000001	0.322467	0.171797	0.010159999999999999	0.284616	0.13203199999999998	0.823124	0.134446	0.125526	0.217452	0.063677	0.08547	0.5881109999999999	0.040261	0.218495	0.118467	0.378112	0.072839	0.0	0.041675	0.261204	0.486759
617	0.093376	0.20059200000000002	0.082817	0.056281	0.285483	0.904279	0.9348299999999999	0.27396	0.3976	0.32842	0.41209399999999996	0.411893	0.136631	0.45898100000000003	0.713676	0.19883800000000001	0.175886	0.228577	0.21347800000000003	0.111865	0.334336	0.265156	0.222973	0.038951	0.7670100000000001	0.632942	0.36736399999999997	0.335807	0.055705	0.370259	0.39813899999999997	0.198009	0.628568	0.177427	0.243759	0.30283699999999997	0.027191000000000003	0.284391	0.125106	0.057853999999999996	0.030482	0.313481	0.067975	0.72425	0.112108	0.109003	0.10823599999999998	0.0293	0.11606300000000001	0.267931	0.155026	0.435479	0.306137	0.005084	0.305383	0.06694800000000001	0.116724	0.185532	0.465819	0.925945	0.075283	0.224737	0.11814100000000001	0.344385	0.200098	0.032345	0.291968	0.082317	0.433225	0.17160799999999998	0.055203999999999996	0.22275100000000003	0.062229	0.132167	0.609036	0.04364	0.22324699999999997	0.118467	0.531405	0.08834199999999999	0.018441	0.036436	0.283333	0.394507
618	0.08165800000000001	0.214444	0.065934	0.087952	0.244479	0.76262	0.968024	0.375553	0.287997	0.34410599999999997	0.312229	0.339482	0.08705299999999999	0.526993	0.5873619999999999	0.149267	0.19397799999999998	0.138898	0.19237100000000001	0.062653	0.32377100000000003	0.182134	0.12178800000000001	0.05946799999999999	0.625251	0.614642	0.43887600000000004	0.37949	0.066971	0.251531	0.433938	0.189683	0.477488	0.140224	0.241404	0.288022	0.063724	0.32666300000000004	0.079381	0.059022000000000005	0.022997999999999998	0.31898699999999997	0.08949299999999999	0.820765	0.09297000000000001	0.12676099999999998	0.111738	0.038388	0.141019	0.229305	0.15391	0.690526	0.332671	0.006667	0.222752	0.082582	0.16023199999999999	0.23118899999999998	0.497091	0.739188	0.053855999999999994	0.47525	0.09203	0.43461099999999997	0.131628	0.029088	0.25461500000000004	0.271152	0.493857	0.123046	0.07233099999999999	0.246486	0.063871	0.098936	0.607052	0.020883000000000002	0.187538	0.265444	0.229202	0.071384	0.028702999999999996	0.052636	0.444151	0.31038499999999997
619	0.10486400000000001	0.178176	0.053515	0.082557	0.204769	0.8517979999999999	1.103767	0.32729899999999995	0.287997	0.235969	0.323384	0.37002399999999996	0.068303	0.409487	0.51205	0.126633	0.202093	0.135667	0.19237100000000001	0.059194000000000004	0.348342	0.21651700000000002	0.14923	0.105426	0.7535	0.6125659999999999	0.443813	0.29399699999999995	0.06392300000000001	0.16614400000000001	0.43316400000000005	0.17131300000000002	0.579727	0.182282	0.198173	0.299228	0.058901999999999996	0.32666300000000004	0.150522	0.055223	0.024958	0.282742	0.082199	0.601371	0.10537300000000001	0.11844500000000001	0.139878	0.038388	0.128692	0.315224	0.115879	0.690515	0.379803	0.005934	0.24016300000000002	0.055774000000000004	0.198485	0.293869	0.468504	0.759285	0.05391699999999999	0.398007	0.12033699999999999	0.478484	0.125911	0.030961000000000002	0.216444	0.16941199999999998	0.493857	0.155499	0.091451	0.207358	0.06695	0.122946	0.41644200000000003	0.038667	0.15548900000000002	0.244437	0.5110600000000001	0.093373	0.020975999999999998	0.05255599999999999	0.429137	0.5499350000000001
620	0.107976	0.22822199999999998	0.071773	0.13326500000000002	0.241643	0.702823	1.3898059999999999	0.222985	0.270948	0.340298	0.319533	0.319214	0.064377	0.513073	0.508505	0.194962	0.195521	0.182089	0.13334400000000002	0.039332	0.407988	0.230172	0.325834	0.059130999999999996	0.478584	0.605653	0.584491	0.28668499999999997	0.06615599999999999	0.18900999999999998	0.553908	0.150361	0.325916	0.157103	0.182806	0.28515999999999997	0.147244	0.261702	0.17141199999999998	0.048139999999999995	0.027476999999999998	0.330058	0.119505	0.43723900000000004	0.108896	0.14188599999999998	0.125671	0.043958	0.112024	0.183306	0.12598900000000002	0.763601	0.360313	0.008778	0.296166	0.07495800000000001	0.16425599999999999	0.39981500000000003	0.588824	0.805026	0.0527	0.600392	0.119598	0.257292	0.129124	0.019228	0.33705100000000005	0.6699109999999999	0.774025	0.16792100000000001	0.135246	0.277425	0.061337	0.139007	0.465554	0.051183	0.15120699999999998	0.319468	0.408443	0.084997	0.04408	0.060952	0.34833000000000003	0.36245
621	0.094027	0.165297	0.063912	0.14466400000000001	0.274596	0.8464309999999999	1.022608	0.25382	0.359082	0.32998299999999997	0.260315	0.396376	0.093525	0.41138199999999997	0.527612	0.220288	0.228606	0.180599	0.142275	0.063695	0.48011899999999996	0.18631099999999998	0.172752	0.07556	0.5808770000000001	0.7560819999999999	0.6482829999999999	0.309554	0.077635	0.20385599999999998	0.50443	0.13031600000000002	0.515063	0.179251	0.153448	0.276113	0.11893699999999999	0.388772	0.24655300000000002	0.058132	0.034484	0.304588	0.11747200000000001	1.2450700000000001	0.10390899999999999	0.158716	0.154703	0.036476999999999996	0.134653	0.17616800000000002	0.10605	0.81675	0.375363	0.007189	0.311627	0.090679	0.13305999999999998	0.490403	0.6531819999999999	0.715122	0.040060000000000005	0.48124399999999995	0.091978	0.29479	0.116395	0.037774	0.324352	0.40229000000000004	0.707236	0.16296	0.092673	0.27113400000000004	0.061256	0.137022	0.318842	0.038919	0.11161199999999999	0.5372899999999999	0.584808	0.09543	0.03687	0.042919	0.5000760000000001	0.382377
622	0.128261	0.165297	0.05909299999999999	0.152196	0.21121199999999998	0.7334930000000001	0.790977	0.239691	0.221867	0.27327399999999996	0.184232	0.407378	0.111345	0.432253	0.5200520000000001	0.197818	0.228606	0.189822	0.142275	0.041216	0.515239	0.228771	0.363267	0.09234099999999999	0.659451	0.657907	0.702617	0.28982800000000003	0.049821	0.154606	0.50443	0.193339	0.25150900000000004	0.17516500000000002	0.161698	0.250153	0.335847	0.264858	0.24655300000000002	0.044324	0.032659	0.298464	0.146814	1.000122	0.099577	0.136799	0.148036	0.045637	0.12331500000000001	0.245358	0.11321700000000001	0.633649	0.331315	0.009208	0.22916399999999998	0.088509	0.13434000000000001	0.414512	0.6065229999999999	0.801918	0.048639999999999996	0.539659	0.090965	0.29479	0.095186	0.036105	0.337512	0.6882739999999999	0.72524	0.121475	0.056999	0.314711	0.059453	0.13938699999999998	0.391045	0.037082	0.19477	0.5372899999999999	0.221406	0.070786	0.052753999999999995	0.0623	0.37550500000000003	0.374
623	0.13381600000000002	0.224975	0.053515999999999994	0.167754	0.369784	0.8916139999999999	0.602398	0.23564000000000002	0.369392	0.144202	0.271941	0.35996300000000003	0.101476	0.45131099999999996	0.399328	0.196452	0.232521	0.163437	0.094933	0.034442	0.500421	0.147927	0.171026	0.116764	0.608858	0.667291	0.706486	0.339462	0.065255	0.16598	0.40358499999999997	0.162697	0.308331	0.178989	0.22582199999999997	0.310106	0.149358	0.309001	0.187023	0.05449400000000001	0.027285000000000004	0.308793	0.117619	0.945168	0.092386	0.167356	0.13003599999999998	0.041988	0.129447	0.208866	0.110074	0.822857	0.37136399999999997	0.025021	0.320787	0.076547	0.1593	0.462794	0.6819529999999999	0.46178199999999997	0.06614199999999999	0.533578	0.064589	0.258762	0.083914	0.020199	0.394048	0.643077	0.534667	0.129726	0.082024	0.303875	0.06023200000000001	0.179739	0.404102	0.045683	0.127743	0.5067689999999999	0.433675	0.091066	0.04686	0.050638	0.6201439999999999	0.22218000000000002
624	0.12682000000000002	0.11748099999999999	0.047912	0.173298	0.166276	0.755709	0.8421049999999999	0.277642	0.401752	0.192445	0.301134	0.46501000000000003	0.13053800000000002	0.45545399999999997	0.475013	0.21166	0.24718	0.135415	0.056852	0.092722	0.473567	0.17318	0.14411500000000002	0.112746	0.6527069999999999	0.6078819999999999	0.626143	0.28746	0.077838	0.211689	0.525512	0.119826	0.266482	0.203181	0.14820899999999998	0.384356	0.236012	0.34876	0.144616	0.062677	0.029113	0.25823	0.14793199999999998	0.799495	0.07128	0.12165899999999999	0.13403800000000002	0.039682999999999996	0.131075	0.207091	0.089897	0.7917310000000001	0.315591	0.015188	0.217489	0.080954	0.09607	0.446155	0.505837	0.716679	0.07270800000000001	0.5698270000000001	0.08024099999999999	0.230427	0.097002	0.033780000000000004	0.37966	0.812321	0.6819470000000001	0.1264	0.102078	0.290616	0.066442	0.16202	0.351934	0.060391999999999994	0.109287	0.42849499999999996	0.397866	0.086065	0.054322	0.055138	0.522512	0.258167
625	0.118073	0.14523	0.030905000000000002	0.169037	0.21079099999999998	0.766115	1.015185	0.249599	0.478936	0.159201	0.322443	0.5834	0.080796	0.410625	0.466834	0.19035	0.254267	0.181045	0.056852	0.092722	0.562129	0.124796	0.349426	0.105234	0.6353439999999999	0.646062	0.7264649999999999	0.28422600000000003	0.073121	0.23354899999999998	0.548127	0.10797899999999999	0.245623	0.244633	0.15876300000000002	0.364563	0.207384	0.299288	0.158547	0.057267	0.031423	0.239634	0.135664	0.872123	0.083745	0.118825	0.118898	0.058210000000000005	0.13004300000000002	0.15573299999999998	0.09501	0.788883	0.376456	0.010629000000000001	0.21970399999999998	0.083051	0.12100599999999999	0.656358	0.610604	0.716679	0.066466	0.5902569999999999	0.098498	0.23411500000000002	0.11411099999999999	0.037462	0.30841799999999997	0.703747	0.809235	0.07779900000000001	0.073972	0.25004899999999997	0.063834	0.167998	0.239042	0.064377	0.13610799999999998	0.302315	0.242245	0.09649400000000001	0.046361	0.06797	0.495354	0.404354
626	0.133696	0.113631	0.030905000000000002	0.186328	0.17555	0.6218819999999999	1.015185	0.249599	0.5940439999999999	0.15651400000000001	0.202068	0.39569	0.110825	0.59811	0.469591	0.15255	0.254267	0.163418	0.074749	0.054715999999999994	0.5876239999999999	0.188941	0.08922200000000001	0.139327	0.6353439999999999	0.603747	0.76763	0.26115900000000003	0.07571599999999999	0.270898	0.444688	0.10797899999999999	0.168094	0.26911199999999996	0.16569	0.314227	0.46438599999999997	0.34094	0.17511400000000002	0.056411	0.036422	0.26866799999999996	0.14291099999999998	0.843441	0.101613	0.12931800000000002	0.13480999999999999	0.040481	0.10619200000000001	0.207546	0.11885899999999999	0.6283850000000001	0.280532	0.008182	0.197129	0.083051	0.09740499999999999	0.67255	0.610604	0.800076	0.059973	0.739995	0.082721	0.211982	0.112687	0.040313999999999996	0.331374	0.7255729999999999	0.6281220000000001	0.126078	0.089724	0.330966	0.079372	0.124126	0.39746	0.071211	0.19705899999999998	0.6683399999999999	0.242245	0.093333	0.052997	0.10601400000000001	0.497594	0.23494
627	0.130138	0.10181699999999999	0.010588	0.171253	0.180364	0.6218819999999999	1.006338	0.24071700000000001	0.5940439999999999	0.16078199999999998	0.234433	0.391751	0.15554400000000002	0.59811	0.433259	0.216152	0.199526	0.11604500000000001	0.053413	0.041651	0.662374	0.134917	0.117493	0.156772	0.52452	0.642206	0.735827	0.26965300000000003	0.10450699999999999	0.25085999999999997	0.5087619999999999	0.137891	0.15109	0.19701400000000002	0.20127799999999998	0.265405	0.5725819999999999	0.358454	0.234923	0.062122000000000004	0.040132999999999995	0.267217	0.171398	0.682103	0.066027	0.190549	0.14835299999999998	0.044685	0.140927	0.339708	0.1254	0.553605	0.1909	0.008369	0.24837800000000002	0.08043099999999999	0.125159	0.666802	0.588784	0.800076	0.048838	0.593683	0.042592000000000005	0.21584499999999998	0.116346	0.050002	0.328217	0.857554	0.644908	0.12235399999999999	0.10691099999999999	0.339059	0.09310700000000001	0.093815	0.368211	0.051827	0.199498	0.42573599999999995	0.12770399999999998	0.098596	0.049235	0.089526	0.386158	0.20499099999999998
628	0.09726	0.069478	0.022317	0.221519	0.20186500000000002	0.491962	0.863477	0.18978499999999998	0.52277	0.062559	0.27371100000000004	0.502866	0.12542799999999998	0.473567	0.468582	0.197826	0.260285	0.13134400000000002	0.071828	0.078587	0.535633	0.16353499999999999	0.096312	0.13756500000000002	0.629599	0.620355	0.8363879999999999	0.302804	0.06400800000000001	0.20512399999999997	0.438007	0.12394300000000001	0.185053	0.190651	0.12477200000000001	0.250718	0.825867	0.320874	0.24614299999999997	0.061525	0.040570999999999996	0.272866	0.24638200000000002	0.513221	0.097558	0.144654	0.116972	0.041444	0.11535999999999999	0.489547	0.114933	0.43069399999999997	0.150867	0.009396	0.176815	0.075781	0.23795	0.686145	0.616259	0.580358	0.055684000000000004	0.627529	0.088211	0.11758699999999998	0.090527	0.057017	0.282749	0.756179	0.671207	0.121306	0.121189	0.609951	0.096192	0.048886	0.37033	0.06443	0.289335	0.9720040000000001	0.185307	0.09579299999999999	0.071447	0.117631	0.259721	0.20233299999999999
629	0.101458	0.038353	0.018238	0.38752800000000004	0.156424	0.596621	0.921222	0.192974	0.49866499999999997	0.093974	0.24971500000000002	0.467308	0.142325	0.357631	0.538524	0.140736	0.247944	0.20610900000000001	0.133363	0.09979	0.603366	0.178795	0.090839	0.147562	0.594865	0.6519149999999999	0.818163	0.275208	0.047773	0.21660900000000002	0.391596	0.078126	0.131269	0.14738900000000002	0.165724	0.247146	0.913316	0.282094	0.298632	0.060114	0.045408	0.306014	0.256128	0.542569	0.101711	0.149111	0.098869	0.047281000000000004	0.11939000000000001	0.724945	0.098414	0.330429	0.128253	0.017371	0.178188	0.050705	0.139445	0.819167	0.505821	0.753247	0.062775	0.512243	0.05161	0.101766	0.08913099999999999	0.064587	0.23818899999999998	0.677245	0.509235	0.158737	0.09148099999999999	0.42013999999999996	0.099489	0.08457999999999999	0.37950500000000004	0.056696	0.22911700000000002	0.94289	0.14994200000000002	0.076175	0.084138	0.11012899999999999	0.287592	0.23999299999999998
630	0.150362	0.03816	0.022799	0.20829	0.193253	0.556085	0.75544	0.221284	0.45138900000000004	0.097138	0.17668399999999998	0.571233	0.201683	0.461609	0.543326	0.230202	0.238734	0.281464	0.20288599999999998	0.132691	0.45443999999999996	0.14493699999999998	0.073784	0.154724	0.715752	0.5387689999999999	0.7879229999999999	0.276017	0.048674	0.386405	0.135234	0.14815599999999998	0.14501	0.23714200000000002	0.125334	0.25248899999999996	0.801743	0.277563	0.326441	0.062829	0.042809	0.30395300000000003	0.34284000000000003	0.3549	0.107822	0.123304	0.102061	0.057772000000000004	0.139683	0.791886	0.108319	0.125595	0.098235	0.018686	0.211222	0.095223	0.11743599999999998	1.0002389999999999	0.580291	0.5531	0.06276799999999999	0.266178	0.082126	0.071781	0.10785399999999999	0.12748900000000002	0.203522	0.288729	0.30130100000000004	0.111103	0.14837	0.605723	0.08526	0.127381	0.413828	0.059120000000000006	0.194719	0.530944	0.08025800000000001	0.09056399999999999	0.05909299999999999	0.110702	0.283173	0.299218
631	0.111373	0.048223	0.022799	0.21364699999999998	0.20649099999999998	0.431047	0.9675819999999999	0.181481	0.417703	0.103681	0.22595	0.466479	0.24226999999999999	0.306657	0.45148999999999995	0.203772	0.203325	0.257378	0.22742600000000002	0.130437	0.685519	0.122603	0.08981	0.143939	0.658857	0.802614	0.786103	0.311606	0.047505	0.312463	0.36433499999999996	0.101901	0.155961	0.163073	0.116725	0.273932	0.9275690000000001	0.25656999999999996	0.309029	0.063684	0.04069	0.29943400000000003	0.246901	0.669855	0.09357	0.162294	0.141464	0.055648	0.078289	0.59744	0.099827	0.240483	0.142724	0.009398	0.254313	0.081037	0.096991	0.8304020000000001	0.664912	0.576025	0.044473	0.389889	0.056561	0.12039000000000001	0.12088800000000001	0.09085599999999999	0.307527	0.609889	0.309202	0.11388499999999999	0.210458	0.582687	0.087389	0.053569000000000006	0.335946	0.043032	0.160563	0.500736	0.19156099999999998	0.10305299999999999	0.057429999999999995	0.1159	0.29925999999999997	0.216085
632	0.148756	0.048599	0.021330000000000002	0.199745	0.21015999999999999	0.53455	0.8892399999999999	0.227687	0.559214	0.14260499999999998	0.280229	0.535724	0.277075	0.43006400000000006	0.552239	0.187828	0.2	0.262178	0.196027	0.104341	0.335296	0.148872	0.07219600000000001	0.152642	0.736074	0.716119	0.773925	0.293238	0.08408099999999999	0.385843	0.09489700000000001	0.056239	0.150263	0.192418	0.073305	0.25409299999999996	0.622081	0.20639000000000002	0.167107	0.06814400000000001	0.05499299999999999	0.274978	0.42713	0.28645	0.115441	0.154532	0.102717	0.080881	0.12328900000000001	0.711554	0.109707	0.111478	0.111596	0.013522999999999999	0.250219	0.076935	0.193778	0.805632	0.547384	0.545512	0.06693400000000001	0.269445	0.07256699999999999	0.079742	0.093435	0.107668	0.242626	0.23440500000000003	0.16553099999999998	0.156253	0.319914	1.0025110000000002	0.099516	0.052334000000000006	0.268369	0.063331	0.159372	0.28844699999999995	0.060410000000000005	0.10238799999999999	0.052325	0.101912	0.237525	0.23402199999999998
633	0.157771	0.049454000000000005	0.015694	0.19958499999999998	0.20972	0.5567350000000001	0.8831459999999999	0.19877899999999998	0.590068	0.150705	0.228909	0.447043	0.319798	0.338686	0.551525	0.225737	0.220755	0.277574	0.30445700000000003	0.160492	0.34276599999999996	0.129668	0.095166	0.13108	0.64447	0.720037	0.727033	0.244092	0.08391599999999999	0.251917	0.238508	0.111661	0.155576	0.052913999999999996	0.138969	0.26852600000000004	0.6015229999999999	0.219271	0.198428	0.066717	0.056999	0.266594	0.35625300000000004	0.362099	0.108457	0.14164100000000002	0.140849	0.100471	0.167022	0.57958	0.134897	0.102237	0.102108	0.019922	0.36154899999999995	0.105222	0.156129	0.684633	0.511767	0.518528	0.089699	0.24360900000000002	0.061689	0.13786099999999998	0.112178	0.09423200000000001	0.289798	0.170939	0.125529	0.074281	0.47303	0.800707	0.098634	0.088588	0.264275	0.056912	0.21050100000000002	0.28076100000000004	0.085757	0.12019200000000001	0.056421000000000006	0.10063899999999999	0.202273	0.134935
634	0.25093499999999996	0.075678	0.012323	0.19409	0.25087600000000004	0.6587109999999999	0.987419	0.254073	0.665542	0.222356	0.2783	0.384751	0.338568	0.296898	0.396652	0.312286	0.209287	0.315271	0.255936	0.154577	0.31198200000000004	0.15002100000000002	0.091326	0.272097	0.780345	0.8252229999999999	0.7002970000000001	0.38961	0.10132100000000001	0.265728	0.06147999999999999	0.101852	0.167388	0.152679	0.18692999999999999	0.32797800000000005	0.13955599999999999	0.293568	0.28228400000000003	0.08244800000000001	0.26016999999999996	0.322313	0.41855600000000004	0.299661	0.163863	0.082718	0.12151500000000001	0.1006	0.20060899999999998	0.539028	0.201011	0.081349	0.10856600000000001	0.029286000000000003	0.515169	0.09103	0.17366199999999998	0.57162	0.502578	0.631419	0.11283199999999999	0.359645	0.085722	0.146557	0.11283900000000001	0.07862000000000001	0.207711	0.302429	0.120005	0.158952	0.48770399999999997	0.916215	0.082458	0.099121	0.188449	0.057799	0.12061199999999998	0.33721799999999996	0.09031900000000001	0.130901	0.047593	0.051338	0.299216	0.193438
635	0.174895	0.095207	0.028687	0.193491	0.254201	0.568489	0.9586399999999999	0.26216100000000003	0.653968	0.223976	0.425915	0.327523	0.284669	0.387193	0.5686899999999999	0.343048	0.224696	0.280794	0.7890050000000001	0.09546900000000001	0.310533	0.155255	0.168153	0.189427	0.611981	0.8756809999999999	0.812547	0.3863	0.091281	0.23594400000000001	0.087907	0.12811199999999998	0.186186	0.155889	0.177372	0.324332	0.514357	0.252232	0.359547	0.064851	0.062284000000000006	0.271196	0.334457	0.282097	0.141138	0.14193699999999998	0.100852	0.123856	0.17548	0.585309	0.127436	0.073542	0.14026	0.019247	0.333252	0.147108	0.13732	0.502208	0.544616	0.589446	0.16003	0.218736	0.070878	0.138163	0.117396	0.091949	0.275735	0.167613	0.13072	0.16980599999999998	0.653982	1.042958	0.100016	0.11296600000000001	0.274648	0.068332	0.242486	0.393914	0.06536900000000001	0.12110699999999999	0.087908	0.092796	0.25366	0.194097
